,Measured distance,Measured anomaly
147,13.597535617348408,-1057.4321017465104
148,13.633687178170733,-1029.8939257567758
149,13.643610646495384,-1036.4686560117773
150,13.831701718969581,-1073.166577809694
151,13.83658910391064,-1094.1300234505497
152,13.907563937268755,-1052.2031320749609
153,14.051675444539057,-1109.8644995137336
154,14.077058742127845,-1088.901053872878
155,14.278395581302174,-1125.5989755769174
156,14.302060781106809,-1120.5849295551545
157,14.333031989965493,-1104.6355299360616
158,14.510249045232708,-1162.296897374834
159,14.516204419989451,-1141.3334516401012
160,14.729912590784926,-1178.0313734380181
161,14.764566162233738,-1157.067927703285
162,14.960545956579796,-1193.765849501202
163,14.972849043725827,-1211.2759333143304
164,15.022957430689804,-1172.8024037664686
165,15.18582253497284,-1230.4637712052413
166,15.201649861610164,-1209.5003255643855
