,lat,lon,mag,student_id
0,50.846614,6.268005767,49.24534988,428345.0
1,50.84633899,6.267970706,50.59214211,428345.0
2,50.84632845,6.267954087,48.83121975,428345.0
3,50.84629393,6.267945812,48.90809114,428345.0
4,50.84627365,6.267902201,48.41954645,428345.0
5,50.84622338,6.267850227,49.09953036,428345.0
6,50.84623519,6.2678193,49.1824494,428345.0
7,50.84616978,6.267831161,48.71056878,428345.0
8,50.84620649,6.267764559,48.81350997,428345.0
9,50.8461543,6.267731991,47.98530955,428345.0
10,50.84611178,6.267740683,48.60987255,428345.0
11,50.84606555,6.267707632,47.19760927,428345.0
12,50.84601417,6.267673896,47.46090349,428345.0
13,50.84596741,6.267650876,49.27569869,428345.0
14,50.84593511,6.267561704,48.33861585,428345.0
15,50.84589091,6.267501727,49.28448247,428345.0
16,50.8458658,6.267447762,48.15052196,428345.0
17,50.84582414,6.267401751,47.31031085,428345.0
18,50.8457645,6.267383294,48.75466537,428345.0
19,50.84572409,6.267366921,48.22526714,428345.0
20,50.84570937,6.267297839,47.99246069,428345.0
21,50.84566698,6.267277635,48.37553814,428345.0
22,50.84569245,6.267146389,49.44482171,428345.0
23,50.84567178,6.26709941,49.5797754,428345.0
24,50.84561266,6.267100959,46.82193696,428345.0
25,50.84556493,6.267057041,48.08101834,428345.0
26,50.84552986,6.267010883,48.61383776,428345.0
27,50.84548551,6.266968692,48.53372465,428345.0
28,50.84546639,6.266944275,49.36040573,428345.0
29,50.84542656,6.266889686,49.01540168,428345.0
30,50.84537652,6.266843246,48.4506667,428345.0
31,50.84535829,6.266816527,49.62801884,428345.0
32,50.84530509,6.266733535,48.14708639,428345.0
33,50.84527423,6.266696994,49.35555409,428345.0
34,50.84523628,6.266682129,49.07279788,428345.0
35,50.84519215,6.266638284,48.64483261,428345.0
36,50.84517533,6.266594282,48.60187634,428345.0
37,50.84513918,6.266563267,48.22945747,428345.0
38,50.84513009,6.266580335,48.09434024,428345.0
39,50.84660773166669,6.267998451666666,48.91338789803641,428345.0
40,50.84508419388888,6.266560472777777,47.59149447849818,428345.0
41,50.84503515368421,6.266632685263158,47.52407351902553,428345.0
42,50.84498762944443,6.266696676111111,47.35080261230469,428345.0
43,50.84496980944445,6.266724847777778,47.9337461744036,428345.0
