,lat,lon,mag,student_id
68,50.846614,6.268018333,48.82801672,439093
69,50.84633899,6.267681667,49.02595679,439093
70,50.84632845,6.267133333,50.93105394,439093
71,50.84629393,6.266745,49.00391456,439093
72,50.84627365,6.266411667,49.29552988,439093
73,50.84622338,6.266226667,50.44431465,439093
74,50.84623519,6.266458333,48.96796646,439093
75,50.84616978,6.266901759,49.09519315,439093
76,50.84620649,6.267083333,48.81366536,439093
77,50.8461543,6.267206667,49.35733414,439093
78,50.84611178,6.267386667,49.35849878,439093
79,50.84606555,6.267813333,49.17708359,439093
80,50.84601417,6.268413333,48.99723745,439093
81,50.84596741,6.268756667,48.80431865,439093
82,50.84593511,6.269215,49.25219212,439093
83,50.84589091,6.269585,48.99294718,439093
84,50.8458658,6.26974,49.13572519,439093
85,50.84582414,6.269898333,49.15467066,439093
86,50.8457645,6.269486296,48.78388988,439093
87,50.84572409,6.268821667,49.47310285,439093
88,50.84570937,6.268356275,49.08991503,439093
89,50.84660093,6.268027778,48.99462308,4390933
90,50.84633963,6.267993889,48.52659465,4390933
91,50.84629907,6.267946944,48.47668942,4390933
92,50.84625407,6.267904074,48.99808393,4390933
93,50.846195,6.267843137,48.50299797,4390933
94,50.84615676,6.267778426,48.36147199,4390933
95,50.84610167,6.267755093,48.1996569,4390933
96,50.84605676,6.267693796,48.01343318,4390933
97,50.8460037,6.267657407,48.57891475,4390933
98,50.84591241,6.267581944,48.93165768,4390933
99,50.84587315,6.267539537,47.7754437,4390933
100,50.84582667,6.267483426,48.05179002,4390933
101,50.84577667,6.267476667,48.21744336,4390933
102,50.84574231,6.267472963,48.18232787,4390933
103,50.84572,6.267405,48.35537812,4390933
104,50.84569833,6.267323333,50.23301452,4390933
105,50.84571139,6.267248241,49.43869204,4390933
106,50.84568,6.267148333,49.52681656,4390933
107,50.84563333,6.26707,49.46700865,4390933
108,50.84558333,6.267068333,49.19088576,4390933
109,50.845535,6.266993333,49.24497484,4390933
110,50.84549833,6.266956667,50.14762148,4390933
111,50.84547833,6.266941667,49.3167305,4390933
112,50.84540333,6.266888333,48.99764813,4390933
113,50.84534037,6.266866204,49.73822877,4390933
114,50.84534,6.266868333,49.42652272,4390933
115,50.84534,6.266868333,49.73574197,4390933
116,50.84528167,6.266753333,49.26870172,4390933
117,50.84524667,6.266701667,49.55239895,4390933
118,50.84520046,6.266650556,49.37543439,4390933
119,50.84517,6.266608333,49.62994461,4390933
120,50.84515991,6.266598333,49.42106291,4390933
121,50.84515,6.266561667,49.25723016,4390933
