,lat,lon,mag,student_id
0,50.84656342592592,6.26796425925926,48.74007775442941,428426.0
1,50.84623499999999,6.268151666666667,48.09559200831822,428426.0
2,50.84616833333335,6.268230000000002,48.09768545968192,428426.0
3,50.84610166666665,6.2683383333333325,48.334770747593474,428426.0
4,50.84609,6.2684200000000025,47.67813655308315,428426.0
5,50.84602333333336,6.268488333333334,47.80443322317941,428426.0
6,50.84600999999999,6.2685466666666665,48.289751761300224,428426.0
7,50.84595166666667,6.268653333333333,47.48185599190848,428426.0
8,50.845865,6.268691666666668,47.91095074244908,428426.0
9,50.845835,6.268778333333332,47.45028468540737,428426.0
10,50.84578666666665,6.268853333333336,48.56490364074707,428426.0
11,50.84573,6.268911666666667,47.790094266619,428426.0
12,50.84568000000001,6.268998333333332,48.72016498020717,428426.0
13,50.84562166666669,6.269014999999998,47.6674923488072,428426.0
14,50.84564333333333,6.268870000000003,48.41955201285226,428426.0
15,50.84658666666666,6.268023333333333,49.30319486345564,428426.0
16,50.84612000000001,6.268214999999999,47.55712754385812,428426.0
17,50.84604333333333,6.268223333333335,48.53886876787458,428426.0
18,50.84604333333333,6.268223333333335,48.57911861964634,428426.0
19,50.84596,6.268291666666668,49.68571101597377,428426.0
20,50.84588333333332,6.26836,47.80751746041434,428426.0
21,50.84568166666667,6.268643333333332,48.59410612923758,428426.0
22,50.84573666666666,6.268624999999999,48.45948660714286,428426.0
23,50.84579333333332,6.268553333333331,48.379082434518,428426.0
24,50.84583333333332,6.2685166666666685,48.82445542471749,428426.0
25,50.84590666666667,6.268465000000003,48.104744284493584,428426.0
26,50.84595166666667,6.268443333333334,47.53408530099051,428426.0
27,50.84597666666664,6.268408333333337,47.886796024867465,428426.0
28,50.84603166666669,6.268299999999997,48.24106537955148,428426.0
29,50.84609166666667,6.268243333333332,48.07853660583496,428426.0
30,50.84608003111112,6.268023333333333,48.66223662240164,428426.0
31,50.84656668722222,6.268066574074076,47.66981402805873,428426.0
32,50.84607855277777,6.268043333333335,47.90166615077428,428426.0
33,50.84607803611111,6.268031666666668,48.361044202532085,428426.0
34,50.84607752411764,6.267966666666666,48.42220344543457,428426.0
35,50.84607929833334,6.267989999999998,48.38446775163923,428426.0
36,50.84607933055556,6.268045000000001,48.184735924857,428426.0
37,50.84591243611112,6.268058333333331,48.701545878819054,428426.0
38,50.845828983333305,6.268133333333335,48.48611749921526,428426.0
39,50.845774385,6.268226666666665,48.425423921857565,428426.0
40,50.84577425388889,6.26839166666667,48.38316421508789,428426.0
41,50.84569495666666,6.268505000000003,48.58224966866629,428426.0
42,50.8456332638889,6.268579999999999,48.87243548801967,428426.0
43,50.84555411055553,6.26872333333333,48.67583961486817,428426.0
44,50.84555080222222,6.268823333333332,48.98816642761231,428426.0
