,lat,lon,mag,student_id
0,50.84660092592591,6.268027777777779,48.99462307521275,4390933.0
1,50.84633962962965,6.267993888888888,48.52659465244838,4390933.0
2,50.84629907407409,6.267946944444448,48.4766894204276,4390933.0
3,50.846254074074096,6.267904074074072,48.99808393205915,4390933.0
4,50.846195,6.267843137254901,48.502997970581056,4390933.0
5,50.84615675925924,6.267778425925928,48.36147199358259,4390933.0
6,50.84610166666665,6.267755092592591,48.19965689522879,4390933.0
7,50.84605675925925,6.267693796296293,48.01343318394253,4390933.0
8,50.8460037037037,6.267657407407405,48.578914751325335,4390933.0
9,50.84591240740741,6.267581944444446,48.93165768214634,4390933.0
10,50.84587314814814,6.267539537037035,47.77544370378767,4390933.0
11,50.84582666666666,6.267483425925924,48.051790019444056,4390933.0
12,50.84577666666667,6.267476666666666,48.21744335719517,4390933.0
13,50.84574231481479,6.267472962962962,48.18232786996024,4390933.0
14,50.845720000000014,6.267404999999998,48.355378123692105,4390933.0
15,50.84569833333332,6.267323333333335,50.23301451546805,4390933.0
16,50.84571138888891,6.267248240740739,49.43869203839984,4390933.0
17,50.84568000000001,6.267148333333335,49.52681655883789,4390933.0
18,50.84563333333335,6.26707,49.46700864519392,4390933.0
19,50.84558333333334,6.267068333333331,49.19088576180594,4390933.0
20,50.84553500000001,6.266993333333333,49.24497484479632,4390933.0
21,50.84549833333335,6.266956666666669,50.14762148175921,4390933.0
22,50.84547833333332,6.266941666666667,49.31673049926758,4390933.0
23,50.84540333333334,6.2668883333333305,48.99764813014439,4390933.0
24,50.84534037037036,6.266866203703704,49.73822877066476,4390933.0
25,50.84533999999999,6.266868333333334,49.42652271815709,4390933.0
26,50.84533999999999,6.266868333333334,49.7357419695173,4390933.0
27,50.84528166666667,6.26675333333333,49.26870171683175,4390933.0
28,50.84524666666665,6.266701666666666,49.552398954119,4390933.0
29,50.84520046296295,6.266650555555554,49.375434385027205,4390933.0
30,50.84517000000002,6.266608333333334,49.6299446105957,4390933.0
31,50.8451599074074,6.2665983333333335,49.42106290544783,4390933.0
32,50.84515,6.266561666666664,49.257230159214565,4390933.0
