,Unnamed: 0,station,lat,lon,altitude,magx,magy,magz,field,mag_abs_std,time,unix_time,mag_count,student_id_list,x,y,times,z_dem,field_alt,anomaly,name
0,0,0.0,50.84624598,6.267982157,109.8279012,16.78924803,1.43580687,-45.09122195,48138.69847,0.153192595,33.298,1657360630.0,70.0,404130.0,307677.2294410742,5636283.943658009,43030.0,157.8,48138.69847,14.830954000004567,404130
1,1,1.0,50.8462613,6.267953796,108.5923358,19.6234299,3.596810974,-43.79258036,48124.61935,0.339107806,139.848,1657360736.0,70.0,404130.0,307675.2962758796,5636285.720730426,43136.0,157.4,48124.628414216,0.7518340000024182,404130
3,3,3.0,50.84618167,6.267888333,109.8866297,13.20634841,1.338670315,-45.50175678,47403.659660000005,0.368099283,420.444,1657361017.0,0.0,404130.0,307670.3610567903,5636277.038347273,43417.0,157.93,47403.65675826267,-720.2078559999936,404130
4,4,4.0,50.84615667,6.267841667,109.1865993,22.40119662,6.581123672,-42.40950029,48417.56766,0.312652422,499.265,1657361096.0,70.0,404130.0,307666.9736092873,5636274.380513465,43496.0,157.78,48417.56811596957,293.7001440000022,404130
5,5,5.0,50.846115,6.267795,109.0865285,18.59869213,6.525545679,-44.3453367,48534.79244,0.347976642,584.256,1657361181.0,70.0,404130.0,307663.5175043333,5636269.869392685,43581.0,157.76,48534.79335414707,410.924923999999,404130
6,6,6.0,50.84608833,6.267811667,109.2864531,20.85142999,2.640517896,-42.90955184,47806.1803,0.412327839,656.998,1657361253.0,70.0,404130.0,307664.5808907809,5636266.860935842,43653.0,158.33,47806.168369387626,-317.68721599999844,404130
7,7,7.0,50.84604833,6.267755,108.4863928,18.68256174,8.881820038,-44.10385274,48966.5644,0.974216837,759.297,1657361356.0,70.0,404130.0,307660.42779639293,5636262.561526598,43756.0,158.08,48966.557944044616,842.6968840000045,404130
8,8,8.0,50.846017,6.267718778,107.5263403,18.48549042,9.240835156,-44.18024799,49071.285189999995,0.849763637,837.763,1657361434.0,70.0,404130.0,307657.749396411,5636259.172755182,43834.0,158.4,49071.27132622523,947.4176739999966,404130
