,Unnamed: 0,station,lat,lon,altitude,magx,magy,magz,field,mag_abs_std,time,unix_time,mag_count,student_id_list,x,y,times,z_dem,field_alt,anomaly,name
17,17,17.0,50.84596134,6.267715047,157.7667535,23.7932509,-3.804767575,-41.04490269,47612.222780000004,0.291512288,5222.034,1657361898.0,70.0,419784.0,307657.2577861254,5636252.994458423,44298.0,158.72,47612.17928664749,-691.5405699999974,419784
18,18,18.0,50.84596072,6.267675149,157.7422168,23.4435924,-0.490987134,-41.78309762,47914.603970000004,0.323157277,5276.088,1657361952.0,70.0,419784.0,307654.44699453143,5636253.02945614,44352.0,158.48,47914.565615214786,-389.1593799999973,419784
19,19,19.0,50.8459315,6.267645214,158.825882,22.91785665,0.427509901,-42.14927815,47980.15507,0.287295723,5347.288,1657362023.0,70.0,419784.0,307652.21978153125,5636249.85889072,44423.0,158.59,47980.114177568204,-323.6082800000004,419784
20,20,20.0,50.8459042,6.267634254,160.8249859,20.6928851,-1.991665128,-42.85554346,47632.82874,0.364135285,5440.133,1657362116.0,70.0,419784.0,307651.33603218745,5636246.852355297,44516.0,158.91,47632.78096632519,-670.9346100000039,419784
21,21,21.0,50.84589408,6.267621202,157.378781,18.7398156,-2.280590977,-43.83294803,47726.69967,0.303318806,5508.565,1657362184.0,70.0,419784.0,307650.3757213659,5636245.761260383,44584.0,158.9,47726.65202690813,-577.0636799999993,419784
22,22,22.0,50.84587302,6.26762562,156.0280109,25.56587663,-1.377701327,-40.51193662,47925.31924,0.241872584,5571.296,1657362247.0,70.0,419784.0,307650.60003494873,5636243.408401069,44647.0,159.39,47925.26034097191,-378.444110000004,419784
23,23,23.0,50.84585685,6.267606055,154.9241956,27.66067093,-4.196007746,-38.45780405,47558.53064,0.312038296,5659.381,1657362335.0,70.0,419784.0,307649.15640917746,5636241.661661572,44735.0,159.07,47558.47935781029,-745.2327100000039,419784
24,24,24.0,50.84659121,6.268047151,152.6484241,21.04942597,-0.695408746,-43.14815053,48015.60789,0.291361902,6087.215,1657362763.0,70.0,419784.0,307683.22426656703,5636322.155422421,45163.0,156.78,48015.60789,-288.15546000000177,419784
25,25,25.0,50.84583263,6.267552846,152.0314941,20.45685517,-1.74186541,-43.23289839,47861.35107,0.309240243,6335.031,1657363011.0,70.0,419784.0,307645.31160457135,5636239.107601675,45411.0,158.91,47861.30306712713,-442.4122800000041,419784
26,26,26.0,50.84578696,6.267534024,153.3920213,19.75224737,-1.993545406,-43.57311085,47883.549829999996,0.261788429,6383.018,1657363059.0,70.0,419784.0,307643.7988927146,5636234.079257996,45459.0,159.69,47883.48421820881,-420.2135200000048,419784
27,27,27.0,50.84575265,6.267469443,155.2506262,23.47982475,1.643028099,-42.05099553,48195.073919999995,0.317487586,6443.951,1657363120.0,70.0,419784.0,307639.1121357857,5636230.433067789,45520.0,159.11,48195.021043680674,-108.68943000000581,419784
28,28,28.0,50.84574125,6.26746714,154.0860308,25.57085386,-0.992463452,-40.43934773,47857.2979,0.266144896,6534.666,1657363210.0,70.0,419784.0,307638.90313006984,5636229.17166924,45610.0,159.42,47857.23840852954,-446.46545000000333,419784
29,29,29.0,50.84572653,6.267473282,154.3478237,24.49662495,-3.026696866,-40.68803978,47592.350439999995,0.316357712,6589.027,1657363265.0,0.0,419784.0,307639.27487209986,5636227.51916944,45665.0,159.56,47592.288140503995,-711.4129100000064,419784
30,30,30.0,50.84572925,6.267444377,153.0648412,26.73173479,-3.028133709,-39.31638581,47644.023349999996,0.276927652,6612.828,1657363288.0,70.0,419784.0,307637.2515610477,5636227.8968645735,45688.0,159.08,47643.97175128174,-659.7400000000052,419784
31,31,31.0,50.84568357,6.267388325,153.1566829,21.66018625,-1.830948775,-42.48049845,47721.4313,0.320703256,6671.102,1657363347.0,70.0,419784.0,307633.11833031185,5636222.964398488,45747.0,159.04,47721.380516274854,-582.3320500000045,419784
32,32,32.0,50.84564762,6.267369815,154.7756389,22.72852748,-1.277966372,-41.92382387,47717.13311,0.328192831,6735.12,1657363411.0,70.0,419784.0,307631.6675596837,5636219.015868713,45811.0,159.38,47717.074691513786,-586.6302399999986,419784
33,33,33.0,50.84563089,6.267357942,155.6636306,20.60559867,-1.201455401,-43.0929118,47786.16039,0.285900114,6834.438,1657363510.0,70.0,419784.0,307630.76302606444,5636217.186837379,45910.0,159.3,47786.103687096715,-517.6029600000038,419784
34,34,34.0,50.84560515,6.267332723,157.2419846,24.09799963,-3.188979554,-40.99213164,47659.87772,0.300043716,6899.979,1657363576.0,70.0,419784.0,307628.8820451589,5636214.390885481,45976.0,159.23,47659.82273786035,-643.8856300000043,419784
35,35,35.0,50.84560573,6.267331239,155.8842474,28.3008697,-4.672448983,-37.96081467,47580.80417,0.29080374,6952.781,1657363628.0,70.0,419784.0,307628.7799789064,5636214.459233177,46028.0,159.23,47580.74927908243,-722.959179999998,419784
36,36,36.0,50.84556826,6.26728882,155.8187639,24.67112032,1.251122931,-41.68003535,48451.75024,0.294562682,7016.061,1657363692.0,70.0,419784.0,307625.640087581,5636210.404005515,46092.0,159.47,48451.68886883809,147.98689000000013,419784
37,37,37.0,50.84557235,6.267285854,154.1125864,18.11443159,1.952901084,-44.72015223,48426.6928,0.333147596,7075.81,1657363751.0,70.0,419784.0,307625.4481525026,5636210.866439304,46151.0,159.43,48426.632372686596,122.929449999996,419784
38,38,38.0,50.84555076,6.267240559,153.3675705,23.68100709,-1.038442142,-41.9314003,48170.20503,0.263642089,7168.714,1657363844.0,70.0,419784.0,307622.1711721702,5636208.584169179,46244.0,159.42,48170.14514955427,-133.55832000000373,419784
39,39,39.0,50.84553799,6.267206394,154.8042804,25.68018644,1.395359366,-41.65881833,48959.11418,0.327206273,7241.865,1657363918.0,70.0,419784.0,307619.71388145234,5636207.253469956,46318.0,159.42,48959.053318860264,655.3508299999958,419784
40,40,40.0,50.84549992,6.267229262,153.763668,26.58683267,1.963421692,-40.97172824,48882.79092,0.287918119,7311.395,1657363987.0,70.0,419784.0,307621.16681306786,5636202.961451066,46387.0,159.55,48882.72716146238,579.0275699999984,419784
41,41,41.0,50.84548918,6.26714099,151.2371338,25.64903385,0.634266329,-40.82521455,48228.77355,0.344232321,7370.632,1657364046.0,70.0,419784.0,307614.90948669915,5636201.99740371,46446.0,159.57,48228.710190315884,-74.98980000000302,419784
42,42,42.0,50.84659341,6.26804458,150.127756,20.76868771,0.565331285,-43.61711181,48314.39084,0.287582237,7464.291,1657364140.0,70.0,419784.0,307683.05235833593,5636322.406704089,46540.0,156.78,48314.39084,10.627489999998943,419784
43,43,43.0,50.8453954,6.267079501,152.3520761,22.25775122,-1.809518996,-42.46742352,47987.91793,0.320183763,7798.055,1657364474.0,70.0,419784.0,307610.19558286556,5636191.731590851,46874.0,159.81,47987.84946366427,-315.84541999999783,419784
44,44,44.0,50.84535815,6.267054822,153.7614488,22.1579507,-0.555460599,-42.94078004,48325.70408,0.271644884,8088.036,1657364764.0,70.0,419784.0,307608.3052245957,5636187.654612023,47164.0,160.26,48325.62489190012,21.940730000002077,419784
45,45,45.0,50.8453524,6.266993851,152.9692978,23.18635404,2.30388749,-42.73190079,48676.2419,0.295260426,8179.856,1657364856.0,70.0,419784.0,307603.9900320122,5636187.174211473,47256.0,159.74,48676.17405602105,372.4785499999998,419784
46,46,46.0,50.8453278,6.266960238,152.983948,25.18171062,-1.952486139,-40.84470705,48024.41897,0.263021013,8238.129,1657364914.0,70.0,419784.0,307601.52289464057,5636184.526879184,47314.0,159.73,48024.352260652086,-279.3443800000023,419784
47,47,47.0,50.84530017,6.266938648,152.1169109,25.74245646,-4.141307974,-40.18075567,47901.345720000005,0.288600655,8319.676,1657364995.0,70.0,419784.0,307599.88954174134,5636181.51136061,47395.0,159.81,47901.277377180406,-402.4176299999963,419784
48,48,48.0,50.84524057,6.266916212,153.6238938,28.42362502,-2.058273559,-38.7750424,48122.14922,0.304125672,8382.596,1657365058.0,70.0,419784.0,307598.06506859907,5636174.943774454,47458.0,160.61,48122.06243468786,-181.61413000000175,419784
49,49,49.0,50.8452277,6.266863905,153.6253161,21.05412077,1.65282496,-43.68406116,48522.38181,0.254900767,8456.233,1657365132.0,70.0,419784.0,307594.33039084595,5636173.649239414,47532.0,159.94,48522.30961090975,218.61845999999787,419784
50,50,50.0,50.84518497,6.266855272,154.1042754,22.09885584,-2.196201861,-42.34184134,47814.53732,0.301444346,8528.253,1657365204.0,70.0,419784.0,307593.54688564234,5636168.921215828,47604.0,160.24,47814.459419804574,-489.226029999998,419784
51,51,51.0,50.84515989,6.266811184,154.1574863,22.88672265,-3.482132936,-41.92196241,47890.959109999996,0.274334182,8611.369,1657365287.0,70.0,419784.0,307590.34045879665,5636166.24781834,47687.0,160.04,47890.885595390806,-412.80424000000494,419784
52,52,52.0,50.84513072,6.266811324,155.6611672,26.17419041,1.670492884,-41.02814337,48696.93086,0.28178265,8693.136,1657365369.0,70.0,419784.0,307590.23026033107,5636163.004471958,47769.0,160.18,48696.85289799378,393.1675099999993,419784
53,53,53.0,50.84509988,6.26680175,155.431405,21.31548912,2.680463464,-43.98458879,48951.72620999999,0.3586985,8761.893,1657365438.0,70.0,419784.0,307589.42945158837,5636159.600774385,47838.0,160.33,48951.64438258291,647.9628599999924,419784
54,54,54.0,50.84508636,6.266811935,153.8429731,18.67942731,-1.436057372,-44.64021519,48413.48125,0.321109251,8843.212,1657365519.0,70.0,419784.0,307590.09069791296,5636158.07114652,47919.0,160.4,48413.398726554566,109.717899999996,419784
55,55,55.0,50.84507391,6.266774764,156.0537707,18.34823903,-1.082631622,-44.93156471,48546.69756,0.334125774,9007.937,1657365684.0,70.0,419784.0,307587.4231097627,5636156.783870556,48084.0,160.31,48546.61686681112,242.93420999999944,419784
56,56,56.0,50.84500225,6.266836048,157.1434609,29.96683731,3.910174138,-38.62174258,49041.867940000004,0.312264038,9065.888,1657365742.0,70.0,419784.0,307591.4417739643,5636148.6573676085,48142.0,160.57,49041.78041972788,738.1045900000026,419784
57,57,57.0,50.84496527,6.266824889,157.9611852,23.34244063,4.809274592,-42.86150774,49043.5821,0.294408384,9067.614,1657365743.0,0.0,419784.0,307590.50413167104,5636144.575183908,48143.0,160.07,49043.50612327046,739.8187499999985,419784
58,58,58.0,50.84493977,6.266877658,156.6331607,26.56706676,-5.088736916,-39.76457383,48096.25882,0.287288091,9205.971,1657365882.0,70.0,419784.0,307594.1134373923,5636141.602719205,48282.0,160.24,48096.18046081948,-207.50452999999834,419784
59,59,59.0,50.84489806,6.266893936,162.0856155,26.6057676,2.277420528,-41.12891012,49038.93471,0.299535727,9301.539,1657365977.0,70.0,419784.0,307595.08754076215,5636136.923186402,48377.0,159.56,49038.870516891475,735.1713600000003,419784
60,60,60.0,50.84484105,6.266974035,161.5927064,27.29990447,-6.61539853,-38.43156575,47673.92099,0.444388313,9364.512,1657366040.0,0.0,419784.0,307600.49086007837,5636130.376384549,48440.0,159.86,47673.8518492428,-629.8423600000024,419784
61,61,61.0,50.84479056,6.267033457,162.2131299,25.12830192,-0.126157352,-39.7984739,47077.3965,0.341378778,9384.877,1657366061.0,70.0,419784.0,307604.4656274213,5636124.608324013,48461.0,159.84,47077.32866772094,-1226.3668499999985,419784
62,62,62.0,50.8447861,6.267085551,161.9291413,28.0802818,0.90967004,-39.67132568,48614.63672,0.278095914,9472.549,1657366148.0,70.0,419784.0,307608.11402749043,5636123.976755181,48548.0,160.27,48614.55682953327,310.87337000000116,419784
63,63,63.0,50.84471391,6.267155558,162.6845439,22.27314742,1.016981908,-42.81722319,48275.65629,0.299838426,9516.38,1657366192.0,70.0,419784.0,307612.74456136243,5636115.768620674,48592.0,159.9,48275.58536729068,-28.107060000002093,419784
64,64,64.0,50.84468346,6.267191911,159.6707394,26.34598078,1.094086804,-40.64571397,48451.1776,0.324740375,9559.258,1657366235.0,70.0,419784.0,307615.17805126,5636112.288623473,48635.0,160.17,48451.10025957834,147.41425000000163,419784
66,66,66.0,50.84464171,6.267277046,160.2375979,27.14804028,3.098133646,-40.43716463,48809.68181,0.310050163,9656.202,1657366332.0,70.0,419784.0,307620.9986877581,5636107.425258105,48732.0,160.29,48809.601139346174,505.9184600000008,419784
67,67,67.0,50.84461833,6.267354723,159.9251287,27.15814263,-0.50561642,-40.11774477,48450.7085,0.307255519,9727.003,1657366403.0,70.0,419784.0,307626.3699731159,5636104.623617844,48803.0,161.0,48450.61222468011,146.94514999999956,419784
68,68,68.0,50.84456976,6.267399925,160.0931537,25.39323305,1.821556187,-42.41232709,49468.61011,0.273441831,9785.212,1657366461.0,70.0,419784.0,307629.35177889926,5636099.106079468,48861.0,160.9,49468.51414136335,1164.8467600000004,419784
69,69,69.0,50.84663869,6.268067624,158.9570243,20.99674941,1.127313907,-43.7201531,48515.97552,0.343453766,9878.032,1657366554.0,70.0,419784.0,307684.8605733508,5636327.380703922,48954.0,156.61,48515.97940361952,212.21216999999888,419784
70,70,70.0,50.8443859,6.267225893,159.6832036,28.06440885,-0.556615439,-39.63884811,48591.0875,0.358960297,9938.044,1657366614.0,70.0,419784.0,307616.34550970665,5636079.118788119,49014.0,160.14,48591.01062265066,287.3241500000004,419784
71,71,71.0,50.84446832,6.267344237,157.2751973,25.76678807,2.064650195,-41.18481434,48676.153730000005,0.31839992,9981.707,1657366657.0,70.0,419784.0,307625.01463141874,5636087.973538429,49057.0,160.62,48676.06571637322,372.39038000000437,419784
72,72,72.0,50.8445783,6.267422136,158.3467946,24.09920423,-1.876140795,-42.55559262,48957.869770000005,0.307378735,10694.321,1657367370.0,70.0,419784.0,307630.9502969951,5636099.997654144,49770.0,161.04,48957.77156479793,654.1064200000037,419784
73,73,73.0,50.84468108,6.267444556,160.1090792,23.19270554,-2.352355078,-42.63831667,48596.20743,0.277217564,11238.717,1657367914.0,70.0,419784.0,307632.95128865715,5636111.3658393435,50314.0,161.82,48596.092101886265,292.4440800000011,419784
74,74,74.0,50.84480964,6.267498154,160.450143,26.02173753,-0.156514559,-41.84341234,49289.5898,0.307523377,11289.835,1657367965.0,70.0,419784.0,307637.2528818218,5636125.51890349,50365.0,162.47,49289.45774049746,985.8264500000005,419784
75,75,75.0,50.8448885,6.267572287,161.2002775,28.96761491,-6.030431543,-38.93404334,48906.18956,0.28711807,11345.969,1657368022.0,70.0,419784.0,307642.7953645382,5636134.093068582,50422.0,162.68,48906.053691745314,602.4262099999978,419784
77,77,77.0,50.84502628,6.267729433,160.2820476,24.66830289,-6.251050292,-41.28188335,48517.27061,0.332061782,11437.963,1657368114.0,70.0,419784.0,307654.4232761718,5636149.001450409,50514.0,162.89,48517.13102469465,213.5072599999985,419784
78,78,78.0,50.84508287,6.267786943,160.1314019,23.14797805,-3.209057403,-42.41549159,48428.71121,0.305978687,11487.834,1657368163.0,70.0,419784.0,307658.70404674014,5636155.143058198,50563.0,162.81,48428.57370377345,124.94786000000022,419784
79,79,79.0,50.84517256,6.267863684,160.8703227,25.91994929,-2.511779744,-40.99586754,48569.482039999995,0.292048546,11559.538,1657368235.0,70.0,419784.0,307664.47458964086,5636164.914479908,50635.0,162.62,48569.34847936184,265.71868999999424,419784
80,80,80.0,50.84524173,6.26794786,161.973107,24.38532993,-2.156394964,-42.01494326,48627.819989999996,0.225135162,11612.033,1657368288.0,70.0,419784.0,307670.6840189129,5636172.385226304,50688.0,162.55,48627.687871757036,324.05663999999524,419784
81,81,81.0,50.84532046,6.268025863,162.1153147,24.21436168,-5.2897517,-41.16519345,48058.59637,0.314192038,11665.784,1657368341.0,70.0,419784.0,307676.49826313875,5636180.934892786,50741.0,163.55,48058.44316893282,-245.1669800000018,419784
82,82,82.0,50.84536805,6.267854472,161.297415,13.22221756,-3.08196435,-46.15987271,48116.75846,0.343802335,11704.802,1657368380.0,70.0,419784.0,307664.6304438277,5636186.672124816,50780.0,163.44,48116.60756576565,-187.0048900000038,419784
83,83,83.0,50.84540808,6.267868864,162.7266603,26.06202899,-0.013878356,-41.31087903,48847.80933,0.316523614,11749.288,1657368425.0,70.0,419784.0,307665.80812983157,5636191.084984212,50825.0,163.09,48847.664193530916,544.0459799999953,419784
84,84,84.0,50.84548282,6.267882047,162.4076704,23.72990524,-1.894398241,-42.53333762,48746.144700000004,0.265626665,11794.159,1657368470.0,70.0,419784.0,307667.0435149537,5636199.359886103,50870.0,162.7,48746.008817310096,442.3813500000033,419784
85,85,85.0,50.84556265,6.26791242,161.7896755,22.42564441,-4.985070719,-42.31530566,48151.56664,0.296175152,11896.422,1657368572.0,70.0,419784.0,307669.5097748679,5636208.1558971135,50972.0,161.94,48151.44964632522,-152.1967100000038,419784
86,86,86.0,50.84562376,6.267926405,162.049379,20.67296589,-4.828718894,-43.27725797,48205.05698,0.373266712,12015.665,1657368691.0,70.0,419784.0,307670.74552889913,5636214.913392115,51091.0,161.35,48204.953248384845,-98.70636999999988,419784
87,87,87.0,50.84573132,6.268063591,161.5016545,20.92873467,-5.934686971,-42.70175231,47960.485290000004,0.345643547,12077.073,1657368753.0,70.0,419784.0,307680.843980741,5636226.514099779,51153.0,161.07,47960.3884079681,-343.2780599999969,419784
88,88,88.0,50.84580265,6.26813682,160.7757481,26.6864994,-5.382439416,-39.50214195,47979.1057,0.258605274,12127.579,1657368803.0,70.0,419784.0,307686.2916934723,5636234.253512656,51203.0,161.2,47979.00584339925,-324.657650000001,419784
89,89,89.0,50.84581919,6.268234317,159.6457177,16.8212607,-1.675062173,-45.3410383,48390.827719999994,0.337975674,12187.921,1657368864.0,70.0,419784.0,307693.2221299851,5636235.838436632,51264.0,161.22,48390.72655078549,87.06436999999278,419784
90,90,90.0,50.84572773,6.268355501,158.067165,24.60418764,5.370228522,-42.29692372,49227.878730000004,0.310689184,12241.769,1657368917.0,70.0,419784.0,307701.375548269,5636225.354754936,51317.0,160.66,49227.78879157433,924.1153800000029,419784
91,91,91.0,50.8456358,6.268507477,157.397323,24.65893299,-4.079254624,-41.28282324,48285.86905,0.30173973,12302.321,1657368978.0,70.0,419784.0,307711.6943931853,5636214.738650762,51378.0,160.61,48285.7819694293,-17.89429999999993,419784
92,92,92.0,50.84557036,6.268634796,158.8080266,13.74489333,-1.729074499,-46.93230117,48950.3309,0.335550344,12386.16,1657369062.0,70.0,419784.0,307720.38672049623,5636207.13180565,51462.0,160.25,48950.25091885885,646.5675499999998,419784
93,93,93.0,50.84546509,6.268854202,157.0679719,28.25031319,-1.707562893,-40.26863147,49220.957570000006,0.241002746,12526.094,1657369202.0,70.0,419784.0,307735.39692425774,5636194.857093093,51602.0,159.82,49220.88711266861,917.1942200000049,419784
94,94,94.0,50.84549764,6.268923439,158.9034334,26.67051438,1.486728205,-41.1162868,49032.83239,0.327608431,12579.412,1657369255.0,70.0,419784.0,307740.40411831904,5636198.295578002,51655.0,159.88,49032.760816671456,729.0690400000021,419784
95,95,95.0,50.84557532,6.269034056,158.7398646,28.94946139,-1.097233987,-38.88778447,48495.54503,0.307852628,12631.256,1657369307.0,70.0,419784.0,307748.5094730024,5636206.643673105,51707.0,159.59,48495.48086314647,191.78168000000005,419784
