,Unnamed: 0,station,lat,lon,altitude,magx,magy,magz,field,mag_abs_std,time,unix_time,mag_count,student_id_list,x,y,times,z_dem,field_alt,anomaly,name
11,11,11.0,50.84613667,6.267883333,109.5865238,18.97381932,-1.997816874,-43.87641106,47847.00012,0.33005675,1049.541,1657361566.0,70.0,433263.0,307669.8239981127,5636272.048483215,43966.0,158.47,47846.95686277467,-725.3818900000042,433263
12,12,12.0,50.84607667,6.267856667,110.0863956,19.13597478,-2.223247841,-43.55834667,47629.48151,0.321856644,1112.454,1657361629.0,70.0,433263.0,307667.70025936275,5636265.447422219,44029.0,158.87,47629.429478481485,-942.9005000000034,433263
13,13,13.0,50.84607667,6.267856667,110.0863956,19.15160689,-1.445483834,-43.78709395,47815.082330000005,0.336566049,1202.672,1657361719.0,70.0,433263.0,307667.70025936275,5636265.447422219,44119.0,158.87,47815.03009572697,-757.2996799999964,433263
14,14,14.0,50.846045,6.267825,109.7863394,19.36505615,4.951896368,-44.28299555,48586.28747,0.299282256,1253.721,1657361770.0,70.0,433263.0,307665.3410722081,5636262.008983293,44170.0,158.7,48586.23828248745,13.905460000001767,433263
15,15,15.0,50.84603,6.267771667,110.3863375,18.93167752,-0.908417313,-44.01333258,47922.77652,0.365811624,1314.952,1657361831.0,70.0,433263.0,307661.5254956263,5636260.480270859,44231.0,158.64,47922.72935813713,-649.6054900000017,433263
16,16,16.0,50.84599667,6.267748333,110.1862719,19.77476101,-1.511026679,-43.35759168,47690.98309,0.344183339,1370.723,1657361887.0,70.0,433263.0,307659.7459945526,5636256.835578247,44287.0,158.64,47690.936156250165,-881.3989199999996,433263
17,17,17.0,50.84599667,6.267748333,110.1862719,19.06547045,-2.071995447,-43.39769004,47447.53527,0.317888367,1413.121,1657361930.0,70.0,433263.0,307659.7459945526,5636256.835578247,44330.0,158.64,47447.48857583254,-1124.8467400000009,433263
18,18,18.0,50.84599667,6.267748333,110.1862719,20.25756585,4.586046519,-43.69524716,48397.885019999994,0.412634449,1500.584,1657362017.0,70.0,433263.0,307659.7459945526,5636256.835578247,44417.0,158.64,48397.83739057236,-174.49699000000692,433263
19,19,19.0,50.84591333,6.26768,107.6861141,19.52741923,-1.470911489,-43.51786521,47722.77903,0.336157663,1565.125,1657362082.0,70.0,433263.0,307654.5934552568,5636247.748224474,44482.0,159.41,47722.71476206478,-849.6029800000033,433263
20,20,20.0,50.84591333,6.26768,107.6861141,19.47631907,-0.079741246,-43.85341661,47986.8788,0.332160277,1649.105,1657362166.0,70.0,433263.0,307654.5934552568,5636247.748224474,44566.0,159.41,47986.81417640346,-585.5032100000026,433263
21,21,21.0,50.84591333,6.26768,107.6861141,20.35132294,1.084564025,-43.59640241,48126.18893,0.390510602,1708.531,1657362225.0,70.0,433263.0,307654.5934552568,5636247.748224474,44625.0,159.41,48126.12411879547,-446.19308000000456,433263
22,22,22.0,50.84591333,6.26768,107.6861141,19.73879814,-0.308420607,-43.65562869,47914.58975,0.358074963,1808.545,1657362325.0,70.0,433263.0,307654.5934552568,5636247.748224474,44725.0,159.41,47914.525223754616,-657.792260000002,433263
23,23,23.0,50.84659833,6.268043333,107.1875394,19.51718878,1.098298573,-44.24641304,48376.96005,0.345838834,2279.371,1657362796.0,70.0,433263.0,307682.98482892924,5636322.956934219,45196.0,156.76,48376.95526633433,-195.42195999999967,433263
24,24,24.0,50.845835,6.267546667,104.8860106,19.59668511,1.050112176,-43.94632312,48136.85112,0.350817496,2447.536,1657362964.0,70.0,433263.0,307644.8864428635,5636239.387182981,45364.0,158.91,48136.797627568805,-435.5308900000018,433263
25,25,25.0,50.84581667,6.26753,105.7859769,18.98741599,-2.165537684,-43.87837018,47868.02711,0.28669457,2524.684,1657363041.0,70.0,433263.0,307643.637904415,5636237.392757263,45441.0,158.95,47867.973014714036,-704.3548999999985,433263
26,26,26.0,50.8458,6.267451667,106.4859872,18.9517204,-2.614922982,-43.69333981,47705.90455,0.292375674,2589.191,1657363106.0,70.0,433263.0,307638.05578820524,5636235.743523157,45506.0,158.2,47705.8674854414,-866.4774600000019,433263
27,27,27.0,50.84577667,6.267446667,107.4859339,16.40614574,-7.379380601,-43.45989859,47037.54501,0.259108205,2655.542,1657363172.0,70.0,433263.0,307637.60786357184,5636233.162829634,45572.0,158.66,47037.4982763402,-1534.8369999999995,433263
28,28,28.0,50.84577667,6.267446667,107.4859339,18.9308294,-2.110297208,-43.72252693,47693.04434,0.291312771,2734.032,1657363250.0,70.0,433263.0,307637.60786357184,5636233.162829634,45650.0,158.66,47692.99695507571,-879.3376700000008,433263
30,30,30.0,50.84572,6.267383333,106.5858376,19.14274049,-4.000484354,-43.23624682,47454.77834,0.308448955,2871.257,1657363388.0,70.0,433263.0,307632.9168656046,5636227.027517642,45788.0,158.58,47454.73297941066,-1117.603670000004,433263
31,31,31.0,50.84568333,6.267396667,106.18574,19.97786051,0.175746063,-43.48869602,47863.18169,0.313528349,2946.286,1657363463.0,70.0,433263.0,307633.7045020732,5636222.915984718,45863.0,159.28,47863.12016284728,-709.2003200000036,433263
32,32,32.0,50.84568333,6.267396667,106.18574,18.81920507,-3.325423574,-43.51710145,47532.420020000005,0.363540591,3049.774,1657363566.0,70.0,433263.0,307633.7045020732,5636222.915984718,45966.0,159.28,47532.358918034726,-1039.9619899999961,433263
33,33,33.0,50.84565833,6.267345,106.1857129,19.2873994,-0.522581157,-43.81705562,47880.650330000004,0.294783805,3098.471,1657363615.0,70.0,433263.0,307629.96500184387,5636220.271201961,46015.0,159.19,47880.590809497975,-691.7316799999971,433263
34,34,34.0,50.84565833,6.267345,106.1857129,18.96828834,-2.12771228,-43.52226911,47526.70032,0.329656717,3153.6,1657363670.0,70.0,433263.0,307629.96500184387,5636220.271201961,46070.0,159.19,47526.641239493714,-1045.6816899999976,433263
35,35,35.0,50.84565833,6.267345,106.1857129,19.15090512,-3.059642151,-43.15990437,47319.27207,0.291963488,3216.829,1657363733.0,70.0,433263.0,307629.96500184387,5636220.271201961,46133.0,159.19,47319.21324734805,-1253.109940000002,433263
36,36,36.0,50.84565833,6.267345,106.1857129,18.85881203,-2.619893551,-43.62477036,47610.8617,0.324355893,3271.458,1657363788.0,70.0,433263.0,307629.96500184387,5636220.271201961,46188.0,159.19,47610.80251487259,-961.5203099999999,433263
37,37,37.0,50.84562713,6.267303796,107.5578861,18.53316689,-3.149174929,-43.58377293,47466.99644,0.305854078,3355.128,1657363872.0,70.0,433263.0,307626.9364339897,5636216.909877188,46272.0,159.24,47466.93631616931,-1105.3855699999986,433263
38,38,38.0,50.84558833,6.267251667,109.2856036,19.2093865,-3.965811454,-43.34341082,47579.17513,0.303441798,3448.168,1657363965.0,70.0,433263.0,307623.1076209273,5636212.732084303,46365.0,159.31,47579.113295821924,-993.2068799999979,433263
39,39,39.0,50.84555333,6.267206667,108.9855479,18.72466085,-2.009506064,-43.95053308,47816.49769,0.258694195,3521.748,1657364038.0,70.0,433263.0,307619.7962216813,5636208.958187018,46438.0,159.34,47816.43487193362,-755.8843200000047,433263
40,40,40.0,50.84555333,6.267206667,108.9855479,19.0149486,1.135172224,-44.2000503,48131.271310000004,0.326211453,3581.13,1657364098.0,70.0,433263.0,307619.7962216813,5636208.958187018,46498.0,159.34,48131.208078405434,-441.11069999999745,433263
41,41,41.0,50.84550333,6.267141667,107.6854688,18.71682649,-2.596433154,-43.47916418,47409.39004,0.312731082,3662.881,1657364179.0,70.0,433263.0,307615.0153674146,5636203.5687696235,46579.0,159.55,47409.32306878289,-1162.9919700000028,433263
42,42,42.0,50.84662667,6.267998333,109.7876372,19.51645113,0.831562332,-44.49750938,48599.31248,0.322749655,3917.258,1657364434.0,70.0,433263.0,307679.9341128397,5636326.224843163,46834.0,156.69,48599.30927623154,26.93046999999933,433263
43,43,43.0,50.84543333,6.267048333,110.1853595,19.02448483,-2.230491567,-43.90859103,47906.12951,0.359546985,4308.169,1657364825.0,70.0,433263.0,307608.15787371545,5636196.029673383,47225.0,159.63,47906.06003247182,-666.2525000000023,433263
44,44,44.0,50.8454,6.267038333,110.7852852,18.50041978,2.377463773,-44.99338853,48707.80411,0.300182761,4429.365,1657364946.0,70.0,433263.0,307607.3168481249,5636192.350256877,47346.0,159.75,48707.730717603175,135.42209999999614,433263
45,45,45.0,50.84534519,6.266995,111.1962914,17.29108652,-0.346035814,-44.92319538,48138.670079999996,0.251405172,4464.752,1657364981.0,70.0,433263.0,307604.04123429453,5636186.369644289,47381.0,159.85,48138.59527845708,-433.71193000000494,433263
46,46,46.0,50.84535833,6.266963333,113.3852327,19.59493073,0.285580462,-43.82369941,48011.55014,0.349299692,4523.502,1657365040.0,70.0,433263.0,307601.8663838983,5636187.912995206,47440.0,159.64,48011.48028350934,-560.8318700000018,433263
47,47,47.0,50.84534167,6.26694,110.9852074,20.29657293,1.61883393,-43.93975165,48429.06030999999,0.313609084,4574.577,1657365091.0,70.0,433263.0,307600.155494838,5636186.121610367,47491.0,159.69,48428.988705842276,-143.3217000000077,433263
48,48,48.0,50.84530833,6.266875,112.6851687,19.40104994,1.253928738,-44.17028116,48261.08633,0.28337878,4652.302,1657365169.0,70.0,433263.0,307595.44316532864,5636182.584389645,47569.0,159.65,48261.01588318826,-311.2956800000029,433263
49,49,49.0,50.84525333,6.26684,111.985058,18.85785375,-5.837566744,-42.69610078,47040.31356,0.321107038,4738.028,1657365254.0,70.0,433263.0,307592.7532816151,5636176.560948074,47654.0,159.88,47040.23980066958,-1532.0684499999988,433263
50,50,50.0,50.84524333,6.266825,111.5850435,18.8508549,-1.576501311,-43.54638154,47478.933990000005,0.33791764,4808.163,1657365325.0,70.0,433263.0,307591.6563272131,5636175.488280285,47725.0,159.87,47478.85976647621,-1093.4480199999962,433263
51,51,51.0,50.84518667,6.266785,113.484932,18.08805586,-3.711455308,-43.59394362,47344.75555,0.316211508,4881.446,1657365398.0,70.0,433263.0,307588.607670886,5636169.293318055,47798.0,159.95,47344.679752774275,-1227.6264599999995,433263
52,52,52.0,50.84518667,6.266785,113.484932,17.67893363,-4.12740656,-43.84410711,47455.125369999994,0.308313681,4960.542,1657365477.0,70.0,433263.0,307588.607670886,5636169.293318055,47877.0,159.95,47455.04939607622,-1117.2566400000069,433263
53,53,53.0,50.84517833,6.266738333,111.984942,18.73321397,-4.011716117,-43.87706599,47878.68592,0.271870335,5061.79,1657365578.0,70.0,433263.0,307585.28861157276,5636168.48771714,47978.0,160.12,47878.60543537409,-693.6960899999976,433263
54,54,54.0,50.84511833,6.266735,110.9847987,19.13505878,-3.594593586,-44.074109,48184.52045,0.32238738,5205.194,1657365722.0,70.0,433263.0,307584.8070687568,5636161.825888054,48122.0,160.15,48184.438770601824,-387.86155999999755,433263
55,55,55.0,50.84508833,6.266763333,112.5847076,18.40998917,-1.589578557,-44.66741328,48341.876110000005,0.362668296,5278.641,1657365795.0,70.0,433263.0,307586.67786615726,5636158.416803192,48195.0,160.27,48341.791432327555,-230.50589999999647,433263
56,56,56.0,50.84506,6.26673,112.8846605,18.94538871,0.123054116,-44.76767191,48614.61302,0.318209271,5407.682,1657365924.0,70.0,433263.0,307584.21506395144,5636155.354065444,48324.0,160.01,48614.53381630581,42.23100999999588,433263
58,58,58.0,50.84496333,6.26679,111.9843872,20.94456768,-5.87766398,-43.06341585,48247.610199999996,0.272222922,5616.655,1657366133.0,70.0,433263.0,307588.0404155948,5636144.450413094,48533.0,159.84,48247.535456361686,-324.77181000000564,433263
59,59,59.0,50.84488833,6.266855,110.9841633,18.93820359,-3.73972683,-44.30975968,48335.95755000001,0.335131778,5671.248,1657366188.0,70.0,433263.0,307592.3069047128,5636135.942903231,48588.0,160.48,48335.868103094734,-236.42445999999472,433263
60,60,60.0,50.844865,6.266928333,111.0840592,20.52230838,-0.717175027,-43.93266127,48496.17871,0.350475632,5716.413,1657366233.0,70.0,433263.0,307597.37258960865,5636133.15810942,48633.0,159.93,48496.101526096805,-76.20330000000104,433263
61,61,61.0,50.84482,6.26699,111.5839102,21.21849946,2.239804241,-42.42626408,47490.46195,0.32695815,5783.697,1657366300.0,70.0,433263.0,307601.52796369727,5636127.994549031,48700.0,159.74,47490.39061550019,-1081.920060000004,433263
62,62,62.0,50.844765,6.267065,111.7837282,22.63105303,3.000100667,-43.05505382,48734.806059999995,0.337091527,5829.647,1657366346.0,70.0,433263.0,307606.5806677899,5636121.68450164,48746.0,159.82,48734.73102056988,162.42404999999417,433263
63,63,63.0,50.84474333,6.267135,112.8836304,20.97847015,3.34542408,-43.63956996,48537.07619,0.389382712,5902.245,1657366419.0,70.0,433263.0,307611.4186041568,5636119.092956853,48819.0,160.01,48536.997112630044,-35.305820000001404,433263
64,64,64.0,50.84472333,6.267166667,113.2835614,21.6877279,0.319518253,-43.08679297,48239.63416,0.329094881,5988.003,1657366504.0,70.0,433263.0,307613.5652585499,5636116.786948724,48904.0,160.33,48239.548298540154,-332.74784999999974,433263
65,65,65.0,50.84467167,6.267203333,111.8834123,20.32575152,-1.366598266,-42.96166109,47548.94763,0.332759808,6044.194,1657366561.0,70.0,433263.0,307615.9335005234,5636110.948109711,48961.0,160.25,47548.86478904303,-1023.4343799999988,433263
66,66,66.0,50.84467667,6.267233333,111.983405,20.81180946,0.230551474,-43.86924128,48557.33152,0.292560472,6086.254,1657366603.0,70.0,433263.0,307618.0656984559,5636111.425827459,49003.0,160.29,48557.24600764196,-15.050490000001446,433263
67,67,67.0,50.84463167,6.26731,112.6832463,19.44067336,-0.276369674,-44.44259229,48510.87183,0.316884456,6133.793,1657366650.0,70.0,433263.0,307623.2769239618,5636106.223206649,49050.0,160.47,48510.782287835034,-61.510180000004766,433263
68,68,68.0,50.84461,6.267351667,112.7831668,20.49491174,2.991084576,-44.32337205,48931.56275,0.345443103,6178.701,1657366695.0,70.0,433263.0,307626.12059279345,5636103.70548947,49095.0,160.99,48931.46045028372,359.18073999999615,433263
69,69,69.0,50.84661333,6.268005,106.4876006,19.72469412,1.054267308,-44.08541734,48310.71576,0.331750344,6892.657,1657367409.0,70.0,433263.0,307680.34848679346,5636324.724400765,49809.0,156.71,48310.712120293116,-261.66625000000204,433263
70,70,70.0,50.84440667,6.267213333,109.5827633,21.25166591,0.538802172,-43.62213189,48527.71258,0.342081841,7444.567,1657367961.0,70.0,433263.0,307615.5469059673,5636081.460620047,50361.0,160.16,48527.63009034093,-44.66943000000174,433263
71,71,71.0,50.84450167,6.267306667,110.0829333,19.64155181,-1.186473332,-44.02518986,48224.7733,0.270509582,7487.152,1657368004.0,70.0,433263.0,307622.5073934756,5636091.77910919,50404.0,160.68,48224.679517315206,-347.6087100000004,433263
72,72,72.0,50.84461667,6.267408333,109.0831462,20.05664588,-4.743069049,-43.48980103,48127.384999999995,0.272991781,7543.781,1657368060.0,70.0,433263.0,307630.1366177314,5636104.299406133,50460.0,161.25,48127.278489490964,-444.9970100000064,433263
73,73,73.0,50.84472333,6.267435,110.2833876,19.86640658,-1.681985967,-44.80692798,49044.24471,0.331354181,7594.731,1657368111.0,70.0,433263.0,307632.4525104776,5636116.087887262,50511.0,162.03,49044.11815746755,471.86269999999786,433263
74,74,74.0,50.84482,6.267488333,112.1835874,19.88270708,-0.984842964,-44.58284645,48832.557459999996,0.353157971,7635.153,1657368152.0,70.0,433263.0,307636.6042358349,5636126.6962628625,50552.0,162.49,48832.420876548545,260.1754499999952,433263
75,75,75.0,50.84491667,6.267546667,112.283784,19.73419533,-0.546007505,-44.24976087,48537.59428,0.424969472,7685.169,1657368202.0,70.0,433263.0,307641.1079519872,5636137.291614077,50602.0,162.61,48537.45577896359,-34.78773000000365,433263
76,76,76.0,50.84497009,6.267630926,111.8394146,19.77733677,0.384687935,-45.1112539,49258.717840000005,0.299584341,7752.351,1657368269.0,70.0,433263.0,307647.2584861555,5636143.011107576,50669.0,162.74,49258.57426597137,686.3358300000036,433263
77,77,77.0,50.84503333,6.267693333,111.6839719,18.83185684,-1.835648882,-45.01971348,48835.80965,0.306402756,7861.892,1657368378.0,70.0,433263.0,307651.91131441575,5636149.879269332,50778.0,162.83,48835.66523903901,263.4276400000017,433263
78,78,78.0,50.84518,6.26785,109.384226,21.26474138,-1.397004165,-43.79862229,48708.95626,0.354583483,7900.628,1657368417.0,70.0,433263.0,307663.54202672874,5636165.777265999,50817.0,162.56,48708.8184167658,136.57424999999785,433263
79,79,79.0,50.84525333,6.267945,111.9843423,18.96321629,-1.656948359,-44.22489978,48149.183379999995,0.360146075,7946.132,1657368463.0,70.0,433263.0,307670.53043469746,5636173.682308373,50863.0,162.54,48149.04757432771,-423.19863000000623,433263
80,80,80.0,50.84531667,6.267981667,110.0844721,19.65291326,-4.227784147,-43.47057353,47895.441060000005,0.334294471,8017.463,1657368534.0,70.0,433263.0,307673.3718711648,5636180.628647883,50934.0,163.72,47895.27935802168,-676.9409499999965,433263
81,81,81.0,50.84537,6.267823333,111.6847039,19.3478826,0.621781829,-44.38536399,48434.90328,0.348691036,8098.581,1657368615.0,70.0,433263.0,307662.4467043428,5636186.970023563,51015.0,163.57,48434.743177700315,-137.47873000000254,433263
82,82,82.0,50.84543667,6.267856667,112.184844,21.1266692,-3.101100486,-43.41326605,48382.95272,0.251724914,8218.198,1657368735.0,70.0,433263.0,307665.0672486504,5636194.295253787,51135.0,163.0,48382.80577521341,-189.42929000000004,433263
83,83,83.0,50.84549333,6.267863333,113.084977,17.91792483,0.659429445,-45.38495592,48799.7958,0.33232581,8277.225,1657368794.0,70.0,433263.0,307665.769545865,5636200.577081335,51194.0,162.55,48799.65792947948,227.4137899999987,433263
84,84,84.0,50.845585,6.2679,110.4851755,19.16241095,-2.143728411,-44.06661382,48103.75339,0.34896232,8331.552,1657368848.0,70.0,433263.0,307668.72752742964,5636210.673013432,51248.0,161.69,48103.636965505546,-468.62862000000314,433263
85,85,85.0,50.84564167,6.267906667,108.4853086,19.54613162,1.964564793,-44.59864867,48737.47668,0.338706039,8381.973,1657368898.0,70.0,433263.0,307669.4299314782,5636216.955950593,51298.0,161.48,48737.363541018276,165.0946699999986,433263
86,86,86.0,50.84573333,6.268033333,108.0854488,18.94847194,1.787642636,-44.64414782,48534.85549,0.307140632,8435.331,1657368952.0,70.0,433263.0,307678.7225144182,5636226.816368081,51352.0,161.01,48534.7535625945,-37.52651999999944,433263
87,87,87.0,50.84580833,6.268123333,113.6855723,20.0234548,-2.270028024,-43.76024688,48178.79192,0.308206202,8515.377,1657369032.0,70.0,433263.0,307685.3657666382,5636234.920113586,51432.0,161.18,48178.686883741386,-393.5900899999979,433263
88,88,88.0,50.84584167,6.268215,111.4855937,19.85941132,3.093892459,-44.35806907,48709.19222,0.328932627,8614.564,1657369131.0,70.0,433263.0,307691.9549614731,5636238.387963967,51531.0,161.15,48709.086715469275,136.810209999996,433263
89,89,89.0,50.84575833,6.268325,111.3853204,18.7163047,-2.653168263,-44.2876727,48158.68443,0.360184449,8726.154,1657369243.0,70.0,433263.0,307699.35457834986,5636228.836148663,51643.0,161.12,48158.5807981694,-413.69758,433263
90,90,90.0,50.84565167,6.268475,110.9849646,19.14080762,-0.575767444,-44.34646835,48311.1351,0.293871846,8805.422,1657369322.0,70.0,433263.0,307709.4737425902,5636216.587574014,51722.0,160.42,48311.047063927945,-261.24691000000166,433263
91,91,91.0,50.84556333,6.268605,109.8846663,19.76706682,0.177156731,-44.65777054,48838.99972,0.323018667,8859.211,1657369376.0,70.0,433263.0,307718.2605822756,5636206.427830064,51776.0,160.23,48838.915091419636,266.6177099999986,433263
92,92,92.0,50.845465,6.268836667,114.7842778,20.51467953,-2.342623339,-43.87794833,48495.1967,0.358340695,9081.685,1657369598.0,70.0,433263.0,307734.1623310223,5636194.89274343,51998.0,159.59,48495.127281556364,-77.18531000000075,433263
93,93,93.0,50.84553,6.268921667,115.4843803,19.97064062,1.903971853,-44.67282557,48979.37938,0.377820848,9154.24,1657369671.0,70.0,433263.0,307740.41247313854,5636201.897823696,52071.0,159.33,48979.31526484847,406.9973699999973,433263
94,94,94.0,50.84560333,6.269005,115.5845041,19.42279478,0.657219512,-44.60485121,48660.50998,0.284092416,9175.656,1657369692.0,70.0,433263.0,307746.57952114113,5636209.833341364,52092.0,158.83,48660.457738676545,88.12797000000137,433263
