,Unnamed: 0,station,lat,lon,altitude,magx,magy,magz,field,mag_abs_std,time,unix_time,mag_count,student_id_list,x,y,times,z_dem,field_alt,anomaly,name
30,30,30.0,50.84508215,6.266697138,157.4847355,21.79120778,-1.759545493,-45.69747276,50660.28502,0.275444745,9976.342,1657369996.0,70.0,428349.0,307581.9931760519,5636157.902227151,52396.0,160.1,50660.20796999571,-42.66022749998956,428349
31,31,31.0,50.84499775,6.26675859,153.484491,21.67352063,-2.441945001,-45.56527846,50517.926680000004,0.307196767,10149.532,1657370169.0,70.0,428349.0,307585.9712221274,5636148.358909559,52569.0,159.5,50517.86411897371,-185.01856749998842,428349
32,32,32.0,50.84490017,6.266919559,156.4841502,22.16133532,-1.751140138,-45.68494552,50808.338059999995,0.302247312,10302.357,1657370322.0,70.0,428349.0,307596.8997528432,5636137.09100352,52722.0,160.0,50808.26317723767,105.39281250000204,428349
33,33,33.0,50.84480887,6.267030819,156.4838567,22.02460722,-0.791345869,-45.43368443,50498.23456,0.325084397,10433.367,1657370453.0,70.0,428349.0,307604.3552963872,5636126.650815731,52853.0,159.83,50498.16417656488,-204.7106874999954,428349
34,34,34.0,50.84468769,6.267221101,157.4834397,22.24922654,-0.807116188,-45.27362709,50452.95922,0.297797763,10568.789,1657370588.0,70.0,428349.0,307617.25006640994,5636112.682846245,52988.0,160.46,50452.87393285835,-249.98602749999554,428349
35,35,35.0,50.8444967,6.267414393,159.3161848,15.28604659,-0.256601947,-48.7091241,51057.62825,0.339391892,10656.106,1657370675.0,70.0,428349.0,307630.0695285545,5636090.945926048,53075.0,160.86,51057.532324086205,354.683002500009,428349
36,36,36.0,50.84449561,6.267547669,160.4827625,15.57693199,-0.611177933,-48.87301543,51300.03591,0.291228154,10838.596,1657370858.0,70.0,428349.0,307639.4460356146,5636090.477556593,53258.0,161.29,51299.92914170873,597.0906625000061,428349
37,37,37.0,50.8445083,6.267678639,157.4827085,20.5980117,-1.684814339,-45.76344327,50214.945380000005,0.348896279,11057.551,1657371077.0,70.0,428349.0,307648.7169239508,5636091.547205675,53477.0,161.63,50214.83283084087,-487.9998674999879,428349
38,38,38.0,50.84461616,6.26781524,162.4828815,20.05725002,-1.121364152,-45.96992079,50169.125309999996,0.330844426,11180.743,1657371200.0,70.0,428349.0,307658.77569666656,5636103.18275208,53600.0,161.21,50169.022785272544,-533.8199374999967,428349
39,39,39.0,50.84472981,6.268009129,162.4830315,20.44190715,-0.89630223,-46.08751292,50426.52588,0.258280538,11320.686,1657371340.0,70.0,428349.0,307672.8905962882,5636115.312812112,53740.0,161.2,50426.423066697134,-276.4193674999915,428349
40,40,40.0,50.84487803,6.268219617,157.4832546,20.10424271,-0.629072678,-46.06115712,50262.50681,0.369777226,11483.11,1657371502.0,70.0,428349.0,307688.31599065533,5636131.243008388,53902.0,160.56,50262.419478088836,-440.4384374999936,428349
41,41,41.0,50.84504995,6.268422248,160.4835401,20.21764104,-0.960084804,-45.88531521,50152.57645,0.297199355,11612.971,1657371632.0,70.0,428349.0,307703.2857452382,5636149.828562764,54032.0,160.4,50152.493087557836,-550.3687974999921,428349
42,42,42.0,50.84526273,6.268589289,153.4839477,20.52913668,-0.574871545,-45.86496533,50254.216550000005,0.311302338,11734.421,1657371754.0,70.0,428349.0,307715.91839193273,5636173.049453987,54154.0,160.16,50254.13869779588,-448.7286974999879,428349
43,43,43.0,50.84547018,6.268829561,158.484295,20.60357113,-0.482857681,-46.82891077,51164.45002,0.348330733,11875.627,1657371895.0,70.0,428349.0,307733.6834694905,5636195.487133435,54295.0,159.59,51164.384490055556,461.50477250000404,428349
44,44,44.0,50.84569182,6.269181734,165.4846041,19.61524249,0.067025377,-46.46999888,50441.94521,0.324873621,12059.273,1657372079.0,70.0,428349.0,307759.3830080007,5636219.211120083,54479.0,159.31,50441.887255885296,-261.0000374999945,428349
