,station,lat,lon,altitude,magx,magy,magz,mag_abs,mag_abs_std,time,unix_time,mag_count,student_id_list
34,34.0,50.84565833,6.267345,106.1857129,18.96828834,-2.12771228,-43.52226911,47.52670032,0.329656717,3153.6,1657363670.0,70.0,433263.0
35,35.0,50.84565833,6.267345,106.1857129,19.15090512,-3.059642151,-43.15990437,47.31927207,0.291963488,3216.829,1657363733.0,70.0,433263.0
36,36.0,50.84565833,6.267345,106.1857129,18.85881203,-2.619893551,-43.62477036,47.6108617,0.324355893,3271.458,1657363788.0,70.0,433263.0
37,37.0,50.84562713,6.267303796,107.5578861,18.53316689,-3.149174929,-43.58377293,47.46699644,0.305854078,3355.128,1657363872.0,70.0,433263.0
38,38.0,50.84558833,6.267251667,109.2856036,19.2093865,-3.965811454,-43.34341082,47.57917513,0.303441798,3448.168,1657363965.0,70.0,433263.0
39,39.0,50.84555333,6.267206667,108.9855479,18.72466085,-2.009506064,-43.95053308,47.81649769,0.258694195,3521.748,1657364038.0,70.0,433263.0
40,40.0,50.84555333,6.267206667,108.9855479,19.0149486,1.135172224,-44.2000503,48.13127131,0.326211453,3581.13,1657364098.0,70.0,433263.0
41,41.0,50.84550333,6.267141667,107.6854688,18.71682649,-2.596433154,-43.47916418,47.40939004,0.312731082,3662.881,1657364179.0,70.0,433263.0
42,42.0,50.84662667,6.267998333,109.7876372,19.51645113,0.831562332,-44.49750938,48.59931248,0.322749655,3917.258,1657364434.0,70.0,433263.0
43,43.0,50.84543333,6.267048333,110.1853595,19.02448483,-2.230491567,-43.90859103,47.90612951,0.359546985,4308.169,1657364825.0,70.0,433263.0
44,44.0,50.8454,6.267038333,110.7852852,18.50041978,2.377463773,-44.99338853,48.70780411,0.300182761,4429.365,1657364946.0,70.0,433263.0
45,45.0,50.84534519,6.266995,111.1962914,17.29108652,-0.346035814,-44.92319538,48.13867008,0.251405172,4464.752,1657364981.0,70.0,433263.0
46,46.0,50.84535833,6.266963333,113.3852327,19.59493073,0.285580462,-43.82369941,48.01155014,0.349299692,4523.502,1657365040.0,70.0,433263.0
47,47.0,50.84534167,6.26694,110.9852074,20.29657293,1.61883393,-43.93975165,48.42906031,0.313609084,4574.577,1657365091.0,70.0,433263.0
48,48.0,50.84530833,6.266875,112.6851687,19.40104994,1.253928738,-44.17028116,48.26108633,0.28337878,4652.302,1657365169.0,70.0,433263.0
49,49.0,50.84525333,6.26684,111.985058,18.85785375,-5.837566744,-42.69610078,47.04031356,0.321107038,4738.028,1657365254.0,70.0,433263.0
50,50.0,50.84524333,6.266825,111.5850435,18.8508549,-1.576501311,-43.54638154,47.47893399,0.33791764,4808.163,1657365325.0,70.0,433263.0
51,51.0,50.84518667,6.266785,113.484932,18.08805586,-3.711455308,-43.59394362,47.34475555,0.316211508,4881.446,1657365398.0,70.0,433263.0
52,52.0,50.84518667,6.266785,113.484932,17.67893363,-4.12740656,-43.84410711,47.45512537,0.308313681,4960.542,1657365477.0,70.0,433263.0
53,53.0,50.84517833,6.266738333,111.984942,18.73321397,-4.011716117,-43.87706599,47.87868592,0.271870335,5061.79,1657365578.0,70.0,433263.0
54,54.0,50.84511833,6.266735,110.9847987,19.13505878,-3.594593586,-44.074109,48.18452045,0.32238738,5205.194,1657365722.0,70.0,433263.0
55,55.0,50.84508833,6.266763333,112.5847076,18.40998917,-1.589578557,-44.66741328,48.34187611,0.362668296,5278.641,1657365795.0,70.0,433263.0
56,56.0,50.84506,6.26673,112.8846605,18.94538871,0.123054116,-44.76767191,48.61461302,0.318209271,5407.682,1657365924.0,70.0,433263.0
57,57.0,50.844995,6.266761667,111.6844824,14.10164546,-13.28911314,-42.27726506,46.83833711,0.451606588,5508.255,1657366025.0,70.0,433263.0
58,58.0,50.84496333,6.26679,111.9843872,20.94456768,-5.87766398,-43.06341585,48.2476102,0.272222922,5616.655,1657366133.0,70.0,433263.0
59,59.0,50.84488833,6.266855,110.9841633,18.93820359,-3.73972683,-44.30975968,48.33595755,0.335131778,5671.248,1657366188.0,70.0,433263.0
60,60.0,50.844865,6.266928333,111.0840592,20.52230838,-0.717175027,-43.93266127,48.49617871,0.350475632,5716.413,1657366233.0,70.0,433263.0
61,61.0,50.84482,6.26699,111.5839102,21.21849946,2.239804241,-42.42626408,47.49046195,0.32695815,5783.697,1657366300.0,70.0,433263.0
62,62.0,50.844765,6.267065,111.7837282,22.63105303,3.000100667,-43.05505382,48.73480606,0.337091527,5829.647,1657366346.0,70.0,433263.0
63,63.0,50.84474333,6.267135,112.8836304,20.97847015,3.34542408,-43.63956996,48.53707619,0.389382712,5902.245,1657366419.0,70.0,433263.0
64,64.0,50.84472333,6.267166667,113.2835614,21.6877279,0.319518253,-43.08679297,48.23963416,0.329094881,5988.003,1657366504.0,70.0,433263.0
65,65.0,50.84467167,6.267203333,111.8834123,20.32575152,-1.366598266,-42.96166109,47.54894763,0.332759808,6044.194,1657366561.0,70.0,433263.0
66,66.0,50.84467667,6.267233333,111.983405,20.81180946,0.230551474,-43.86924128,48.55733152,0.292560472,6086.254,1657366603.0,70.0,433263.0
67,67.0,50.84463167,6.26731,112.6832463,19.44067336,-0.276369674,-44.44259229,48.51087183,0.316884456,6133.793,1657366650.0,70.0,433263.0
68,68.0,50.84461,6.267351667,112.7831668,20.49491174,2.991084576,-44.32337205,48.93156275,0.345443103,6178.701,1657366695.0,70.0,433263.0
69,69.0,50.84661333,6.268005,106.4876006,19.72469412,1.054267308,-44.08541734,48.31071576,0.331750344,6892.657,1657367409.0,70.0,433263.0
70,70.0,50.84440667,6.267213333,109.5827633,21.25166591,0.538802172,-43.62213189,48.52771258,0.342081841,7444.567,1657367961.0,70.0,433263.0
71,71.0,50.84450167,6.267306667,110.0829333,19.64155181,-1.186473332,-44.02518986,48.2247733,0.270509582,7487.152,1657368004.0,70.0,433263.0
72,72.0,50.84461667,6.267408333,109.0831462,20.05664588,-4.743069049,-43.48980103,48.127385,0.272991781,7543.781,1657368060.0,70.0,433263.0
73,73.0,50.84472333,6.267435,110.2833876,19.86640658,-1.681985967,-44.80692798,49.04424471,0.331354181,7594.731,1657368111.0,70.0,433263.0
74,74.0,50.84482,6.267488333,112.1835874,19.88270708,-0.984842964,-44.58284645,48.83255746,0.353157971,7635.153,1657368152.0,70.0,433263.0
75,75.0,50.84491667,6.267546667,112.283784,19.73419533,-0.546007505,-44.24976087,48.53759428,0.424969472,7685.169,1657368202.0,70.0,433263.0
76,76.0,50.84497009,6.267630926,111.8394146,19.77733677,0.384687935,-45.1112539,49.25871784,0.299584341,7752.351,1657368269.0,70.0,433263.0
77,77.0,50.84503333,6.267693333,111.6839719,18.83185684,-1.835648882,-45.01971348,48.83580965,0.306402756,7861.892,1657368378.0,70.0,433263.0
78,78.0,50.84518,6.26785,109.384226,21.26474138,-1.397004165,-43.79862229,48.70895626,0.354583483,7900.628,1657368417.0,70.0,433263.0
79,79.0,50.84525333,6.267945,111.9843423,18.96321629,-1.656948359,-44.22489978,48.14918338,0.360146075,7946.132,1657368463.0,70.0,433263.0
80,80.0,50.84531667,6.267981667,110.0844721,19.65291326,-4.227784147,-43.47057353,47.89544106,0.334294471,8017.463,1657368534.0,70.0,433263.0
81,81.0,50.84537,6.267823333,111.6847039,19.3478826,0.621781829,-44.38536399,48.43490328,0.348691036,8098.581,1657368615.0,70.0,433263.0
82,82.0,50.84543667,6.267856667,112.184844,21.1266692,-3.101100486,-43.41326605,48.38295272,0.251724914,8218.198,1657368735.0,70.0,433263.0
83,83.0,50.84549333,6.267863333,113.084977,17.91792483,0.659429445,-45.38495592,48.7997958,0.33232581,8277.225,1657368794.0,70.0,433263.0
84,84.0,50.845585,6.2679,110.4851755,19.16241095,-2.143728411,-44.06661382,48.10375339,0.34896232,8331.552,1657368848.0,70.0,433263.0
85,85.0,50.84564167,6.267906667,108.4853086,19.54613162,1.964564793,-44.59864867,48.73747668,0.338706039,8381.973,1657368898.0,70.0,433263.0
86,86.0,50.84573333,6.268033333,108.0854488,18.94847194,1.787642636,-44.64414782,48.53485549,0.307140632,8435.331,1657368952.0,70.0,433263.0
87,87.0,50.84580833,6.268123333,113.6855723,20.0234548,-2.270028024,-43.76024688,48.17879192,0.308206202,8515.377,1657369032.0,70.0,433263.0
88,88.0,50.84584167,6.268215,111.4855937,19.85941132,3.093892459,-44.35806907,48.70919222,0.328932627,8614.564,1657369131.0,70.0,433263.0
89,89.0,50.84575833,6.268325,111.3853204,18.7163047,-2.653168263,-44.2876727,48.15868443,0.360184449,8726.154,1657369243.0,70.0,433263.0
90,90.0,50.84565167,6.268475,110.9849646,19.14080762,-0.575767444,-44.34646835,48.3111351,0.293871846,8805.422,1657369322.0,70.0,433263.0
91,91.0,50.84556333,6.268605,109.8846663,19.76706682,0.177156731,-44.65777054,48.83899972,0.323018667,8859.211,1657369376.0,70.0,433263.0
92,92.0,50.845465,6.268836667,114.7842778,20.51467953,-2.342623339,-43.87794833,48.4951967,0.358340695,9081.685,1657369598.0,70.0,433263.0
93,93.0,50.84553,6.268921667,115.4843803,19.97064062,1.903971853,-44.67282557,48.97937938,0.377820848,9154.24,1657369671.0,70.0,433263.0
94,94.0,50.84560333,6.269005,115.5845041,19.42279478,0.657219512,-44.60485121,48.66050998,0.284092416,9175.656,1657369692.0,70.0,433263.0
