,station,lat,lon,altitude,magx,magy,magz,mag_abs,mag_abs_std,time,unix_time,mag_count,student_id_list
26,26.0,50.844875,6.267250321,157.6765959,19.0930121,0.280793757,-45.42997796,49.2884261,0.33760917,1915.596,1657368627.0,70.0,300724.0
27,27.0,50.84479667,6.267303719,157.4444628,16.00531056,-1.701274238,-46.22404823,48.95477262,0.287026398,1959.454,1657368671.0,70.0,300724.0
28,28.0,50.84475,6.267426851,159.1922768,18.57493055,2.654862108,-45.83276765,49.54571261,0.360042282,2006.445,1657368718.0,70.0,300724.0
29,29.0,50.84468667,6.267412087,159.0653854,15.85824356,-2.270072377,-46.5486345,49.2352817,0.307098299,2054.794,1657368767.0,70.0,300724.0
30,30.0,50.84463833,6.267455588,159.4906641,15.76597069,-0.602843632,-47.08202842,49.66708488,0.281935068,2093.11,1657368805.0,70.0,300724.0
31,31.0,50.84457,6.267494672,158.4308885,21.84227265,-0.192441079,-44.74542465,49.82454621,0.347286375,2132.531,1657368844.0,70.0,300724.0
32,32.0,50.84465833,6.267548275,159.3459952,20.8043857,-0.691882934,-45.22631444,49.78832746,0.279551293,2170.747,1657368883.0,70.0,300724.0
33,33.0,50.84474667,6.267627248,159.2375366,20.87393731,2.800016083,-45.55008283,50.19961488,0.309492845,2229.321,1657368941.0,70.0,300724.0
34,34.0,50.84482667,6.267699394,159.2995315,19.84991237,-1.358779037,-45.69712514,49.84900851,0.341722022,2265.336,1657368977.0,70.0,300724.0
35,35.0,50.844915,6.267763402,158.8469592,20.4692131,-2.022355138,-45.00597758,49.53047638,0.338047864,2302.127,1657369014.0,70.0,300724.0
36,36.0,50.84497491,6.267825871,160.5792181,18.62630792,-3.54248727,-45.54478558,49.37176993,0.298126707,2332.691,1657369045.0,70.0,300724.0
37,37.0,50.84504833,6.267895175,158.343238,18.88263066,-1.495985743,-45.65688013,49.46875981,0.31945656,2371.941,1657369084.0,70.0,300724.0
38,38.0,50.84512833,6.267943866,160.9727763,19.13292239,0.658180479,-45.66276294,49.57796593,0.399426947,2372.308,1657369084.0,0.0,300724.0
39,39.0,50.84519,6.268003028,161.7383201,15.5025989,-0.585671714,-46.8145201,49.34125693,0.279172076,2406.137,1657369118.0,70.0,300724.0
40,40.0,50.84526667,6.268020323,162.4698007,19.63553279,-1.492358504,-45.46053004,49.55761566,0.329540551,2447.032,1657369159.0,70.0,300724.0
41,41.0,50.84533833,6.267920513,162.552362,19.1751411,3.683366755,-45.77348965,49.82478174,0.296123198,2483.852,1657369196.0,70.0,300724.0
42,42.0,50.84545157,6.267854161,161.5971567,19.14760303,4.096383095,-45.80199509,49.81641224,0.342452535,2521.787,1657369234.0,70.0,300724.0
43,43.0,50.84557667,6.267911412,161.0842428,21.9805057,-1.921179618,-44.37055757,49.56239504,0.312151223,2554.832,1657369267.0,70.0,300724.0
44,44.0,50.84567833,6.267943734,160.5657012,19.45383908,0.384303352,-45.61884668,49.60055923,0.312596285,2590.283,1657369302.0,70.0,300724.0
45,45.0,50.84571954,6.267983419,158.7889523,19.81446803,4.027865069,-45.45564815,49.75563829,0.340884195,2626.417,1657369338.0,70.0,300724.0
46,46.0,50.8457,6.268021267,157.1540477,15.99924398,-0.556761994,-46.65092964,49.32868603,0.31773516,2658.284,1657369370.0,70.0,300724.0
47,47.0,50.845465,6.268102851,157.9259035,18.19377847,-6.42821957,-44.80554548,48.8077798,0.347334124,2695.59,1657369407.0,70.0,300724.0
48,48.0,50.84555,6.268145929,158.9923812,17.81564544,-0.697959665,-45.79993014,49.17280704,0.339288541,2732.071,1657369444.0,70.0,300724.0
49,49.0,50.84561,6.268238921,158.8167294,17.61541371,0.553381205,-46.14117715,49.41183063,0.282251333,2775.094,1657369487.0,70.0,300724.0
50,50.0,50.845695,6.268330115,158.1241693,15.84411924,-0.754348207,-46.62556577,49.25294669,0.368083569,2812.095,1657369524.0,70.0,300724.0
51,51.0,50.84578,6.268407612,157.6192743,16.15117459,-0.32322353,-46.57718113,49.31786167,0.334100076,2813.11,1657369525.0,0.0,300724.0
52,52.0,50.84585,6.268484874,158.519379,15.96335771,1.502285378,-46.0526044,48.86118524,0.778954065,2856.371,1657369568.0,70.0,300724.0
53,53.0,50.84597667,6.268544651,156.9409146,11.92628976,4.874950784,-45.801271,48.04491016,1.883964377,2857.104,1657369569.0,0.0,300724.0
54,54.0,54.0,6.268616212,157.2662273,18.40697896,-2.866562091,-45.36389634,49.06964733,0.319887277,2901.213,1657369613.0,70.0,300724.0
55,55.0,55.0,6.268719574,158.2592089,13.06628049,0.083107018,-46.29933259,48.17790576,0.79056814,2901.644,1657369613.0,0.0,300724.0
56,56.0,56.0,6.268813992,157.8604607,18.17398445,0.287102945,-46.24986572,49.7333828,0.36848593,2936.026,1657369648.0,70.0,300724.0
57,57.0,57.0,6.268875951,157.2554441,19.79541441,1.111332893,-45.60262903,49.74185786,0.334007474,2969.631,1657369681.0,70.0,300724.0
58,58.0,58.0,6.268958098,157.4715387,20.46456765,1.413004514,-45.13938451,49.59083971,0.3322131,3006.968,1657369719.0,70.0,300724.0
59,59.0,59.0,6.269009754,157.8211008,20.68605131,6.107059193,-44.94696753,49.92689089,0.379653808,3041.336,1657369753.0,70.0,300724.0
60,60.0,60.0,6.269072812,157.4298824,18.69863186,-1.256438882,-45.37926761,49.11915463,0.388202805,3095.071,1657369807.0,70.0,300724.0
61,61.0,61.0,6.269129857,157.8873256,22.19149336,1.379301126,-43.98959231,49.35716395,0.402626416,3116.491,1657369828.0,70.0,300724.0
62,62.0,62.0,6.269075712,157.0401509,20.2993745,2.577072276,-44.59552749,49.13296809,0.360973933,3116.888,1657369829.0,0.0,300724.0
63,63.0,63.0,6.268989256,157.0970942,22.32345975,0.527344186,-43.44180826,48.95698318,0.306121722,3155.795,1657369868.0,70.0,300724.0
64,64.0,64.0,6.268919631,157.0655775,18.45716314,5.22235916,-45.28985192,49.32995971,0.374215839,3190.934,1657369903.0,70.0,300724.0
65,65.0,65.0,6.268836606,156.9064642,21.38356697,4.246228995,-44.14230766,49.25385977,0.365160939,3226.184,1657369938.0,70.0,300724.0
66,66.0,66.0,6.268770852,156.1250561,19.9904735,0.41256472,-44.76201608,49.03353375,0.288084971,3273.574,1657369985.0,70.0,300724.0
67,67.0,67.0,6.268698796,156.9114872,19.49864307,4.446182122,-45.07763225,49.35093607,0.354102952,3274.15,1657369986.0,0.0,300724.0
68,68.0,68.0,6.268630563,156.799302,19.68805463,2.358331946,-44.94622318,49.12975219,0.272028795,3324.421,1657370036.0,70.0,300724.0
69,69.0,69.0,6.268571738,155.8865762,17.18299559,9.182022558,-45.29288701,49.42454643,0.374836398,3365.027,1657370077.0,70.0,300724.0
70,70.0,70.0,6.268505814,156.687268,16.49435019,2.220284673,-46.2266649,49.19355049,0.329538197,3415.021,1657370127.0,70.0,300724.0
71,71.0,71.0,6.268437208,156.9705932,16.74157438,-0.572769019,-45.85044632,48.86672532,0.315466367,3415.409,1657370127.0,0.0,300724.0
72,72.0,72.0,6.268361737,157.8911241,20.82254302,5.971751022,-44.10593997,49.23473522,0.367005166,3451.912,1657370164.0,70.0,300724.0
73,73.0,73.0,6.268307207,158.2351018,18.68474993,5.405769498,-45.25015248,49.28365751,0.304677226,3493.18,1657370205.0,70.0,300724.0
74,74.0,74.0,6.268234224,157.9226852,19.63683357,2.749149711,-44.85433475,49.06601775,0.295408623,3529.571,1657370241.0,70.0,300724.0
75,75.0,75.0,6.268156233,157.6661506,22.62642147,0.045057505,-43.36617644,48.94117475,0.31784868,3568.134,1657370280.0,70.0,300724.0
76,76.0,76.0,6.268079426,157.611254,19.63748902,3.739727463,-45.04913554,49.31598745,0.328484667,3607.266,1657370319.0,70.0,300724.0
77,77.0,77.0,6.268011921,157.460265,20.88087785,-2.210211406,-44.16012301,48.90925832,0.334478505,3641.002,1657370353.0,70.0,300724.0
